"","date","city","state","dead","injured","total","description","year","quarter","month","day","date2","weekday","lat","lng"
"3071",2020-04-24,"Fort Wayne","Indiana",0,4,4,"Police responding to a shots-fired call found four people injured.",2020,2,"Apr",24,"Apr 24","Fri",41.0888,-85.1436
"3072",2020-04-24,"Houston","Texas",3,1,4,"Three people were killed and one injured in an apartment by two shooters. Due to the lack of forced entry it is thought that the victims may have known the shooters.",2020,2,"Apr",24,"Apr 24","Fri",29.786,-95.3885
"3073",2020-04-18,"Hyattsville","Maryland",2,2,4,"Two men were killed and two injured in a late-night shooting.",2020,2,"Apr",18,"Apr 18","Sat",38.9613,-76.9548
"3074",2020-04-17,"Springfield","Massachusetts",1,4,5,"One man was killed and four others injured after multiple individuals opened fire on a backyard gathering before fleeing in a car and continuing to fire.",2020,2,"Apr",17,"Apr 17","Fri",42.1155,-72.5395
"3075",2020-04-17,"Greensboro","North Carolina",1,3,4,"Responding police discovered three adults and a juvenile injured by a shooting. An adult later died in the hospital.",2020,2,"Apr",17,"Apr 17","Fri",36.0956,-79.8271
"3076",2020-04-15,"Jackson","Mississippi",1,3,4,"A five-year-old girl was killed and three adults wounded after someone shot into an apartment.",2020,2,"Apr",15,"Apr 15","Wed",32.3157,-90.2125
"3077",2020-04-11,"Bakersfield","California",0,6,6,"One juvenile and five adults were wounded when a large party at an apartment complex was fired upon by at least four shooters.",2020,2,"Apr",11,"Apr 11","Sat",35.3529,-119.0359
"3078",2020-04-10,"Muskegon","Michigan",0,4,4,"Police were alerted about shots fired shortly after midnight, and arrived to find the suspect had fled and the four wounded had taken themselves to hospital.",2020,2,"Apr",10,"Apr 10","Fri",43.2281,-86.2562
"3079",2020-04-08,"Detroit","Michigan",0,4,4,"One man and three women were injured after an altercation escalated. A male shooter escaped the scene, and a female was arrested for pointing a weapon at one of the wounded.",2020,2,"Apr",8,"Apr 8","Wed",42.3834,-83.1024
"3080",2020-04-08,"Anchorage","Alaska",0,4,4,"Police responding to a call of shots fired found one person wounded. An additional three connected to the shooting were found in local hospitals.",2020,2,"Apr",8,"Apr 8","Wed",61.1508,-149.1091
"3081",2020-04-08,"Greenwood","South Carolina",1,3,4,"A 19-year-old was killed and three others individuals were wounded at an apartment complex.",2020,2,"Apr",8,"Apr 8","Wed",34.1947,-82.1542
"3082",2020-04-07,"Chicago","Illinois",1,3,4,"One man was killed and three other people wounded, including a 5-year-old, after an individual came out of an alley and fired on the group. One of the group likely returned fire at the shooter.",2020,2,"Apr",7,"Apr 7","Tue",41.8375,-87.6866
"3083",2020-04-05,"New York City","New York",0,4,4,"Four men were wounded in an early morning shooting in a Brooklyn apartment.",2020,2,"Apr",5,"Apr 5","Sun",NA,NA
"3084",2020-04-05,"Lancaster","South Carolina",1,4,5,"One man was killed and four other individuals were wounded in a drive-by shooting in which people standing outside a house and sitting in a car were fired upon.",2020,2,"Apr",5,"Apr 5","Sun",34.7248,-80.7804
"3085",2020-04-05,"Los Angeles","California",1,3,4,"One man was killed and two other men and one woman were injured in an afternoon shooting.",2020,2,"Apr",5,"Apr 5","Sun",34.1141,-118.4068
"3086",2020-04-04,"Vidor","Texas",0,4,4,"Police officers responding to a shots-fired call found four wounded individuals, with the shooter arrested later.",2020,2,"Apr",4,"Apr 4","Sat",30.1291,-93.9967
"3087",2020-04-04,"Lubbock","Texas",2,2,4,"Police responding to a shots fired call found a dead man and teenaged girl, and two seriously wounded individuals.",2020,2,"Apr",4,"Apr 4","Sat",33.5657,-101.8879
"3088",2020-04-04,"Hialeah","Florida",1,4,5,"A man shot and wounded his ex-girlfriend's relatives before barricading himself with her and their 9-year-old child in the home. During the stand-off an officer and the ex-girlfriend were wounded, and the man was killed by police.",2020,2,"Apr",4,"Apr 4","Sat",25.8696,-80.3045
"3089",2020-04-03,"Louisville","Kentucky",0,4,4,"Police responding to calls about a shooting discovered two people wounded; two other wounded people drove themselves to the hospital.",2020,2,"Apr",3,"Apr 3","Fri",38.1663,-85.6485
"3090",2020-03-31,"Macon","Georgia",3,1,4,"A domestic argument escalated, and a man shot and killed his child's mother, step-father, and sister before abducting his two-year-old child. The shooter was arrested and the child recovered after an Amber Alert was issued.",2020,1,"Mar",31,"Mar 31","Tue",32.8065,-83.6974
"3091",2020-03-30,"Philadelphia","Pennsylvania",0,5,5,"Five people were wounded at a late night memorial gathering after a man fired into the crowd from half-a-block away. The wounded included a two-year-old, a fourteen-year-old, and an eighteen-year-old.",2020,1,"Mar",30,"Mar 30","Mon",40.0077,-75.1339
"3092",2020-03-29,"Atlanta","Georgia",0,4,4,"Four people were wounded in a late-night shooting, with two of the wounded under the age of 18. One of the wounded was showing signs of COVID-19.",2020,1,"Mar",29,"Mar 29","Sun",33.7628,-84.422
"3093",2020-03-28,"Baltimore","Maryland",1,3,4,"One man was killed and two others and a teenager wounded in a drive-by shooting by three shooters.",2020,1,"Mar",28,"Mar 28","Sat",39.3051,-76.6144
"3094",2020-03-23,"San Antonio","Texas",0,4,4,"Four people in a car were wounded by a shooter in the early morning. Three of the victims took themselves to hospitals before police arrived. The victim found by officers knew who had shot him, but refused to cooperate with police questions.",2020,1,"Mar",23,"Mar 23","Mon",29.4632,-98.5238
"3095",2020-03-22,"Hanahan","South Carolina",0,4,4,"Four people were injured in an early morning shooting.",2020,1,"Mar",22,"Mar 22","Sun",32.9302,-80.0027
"3096",2020-03-20,"Norfolk","Virginia",0,4,4,"Four people were discovered to be wounded in a shooting after police received a report about a shooting.",2020,1,"Mar",20,"Mar 20","Fri",36.8945,-76.259
"3097",2020-03-20,"St. Louis","Missouri",0,4,4,"Three men and a woman were shot and wounded leaving a bar early in the morning. A second woman was injured by the crowd fleeing the scene.",2020,1,"Mar",20,"Mar 20","Fri",38.6359,-90.2451
"3098",2020-03-18,"Jacksonville","Florida",1,4,5,"Five people were shot by a man wearing all-black and possibly a face mask; one died at the scene. One of the wounded is a three-year-old child.",2020,1,"Mar",18,"Mar 18","Wed",30.3322,-81.6749
"3099",2020-03-17,"Baltimore","Maryland",0,7,7,"Police reported that seven civilians were injured during a police-involved shooting.",2020,1,"Mar",17,"Mar 17","Tue",39.3051,-76.6144
"3100",2020-03-15,"Springfield","Missouri",5,2,7,"2020 Springfield, Missouri shooting: A shooter killed four people, including a police officer, and injured two others, including another police officer, before committing suicide at a gas station.",2020,1,"Mar",15,"Mar 15","Sun",37.1943,-93.2916
"3101",2020-03-15,"Moncure","North Carolina",7,0,7,"Seven adult members of the same family were killed in an apparent murder suicide and were discovered after reports of shots fired.",2020,1,"Mar",15,"Mar 15","Sun",35.6239,-79.0769
"3102",2020-03-14,"Saginaw","Michigan",2,2,4,"Police responding to a shooting found three women and one man injured; two women died.",2020,1,"Mar",14,"Mar 14","Sat",43.4199,-83.9501
"3103",2020-03-14,"Albuquerque","New Mexico",1,3,4,"Reportedly a group of young men burst into a home and started shooting early in the morning. They wounded a woman, a 16-year-old girl and a 17-year-old girl and killed a man.",2020,1,"Mar",14,"Mar 14","Sat",35.1054,-106.6465
"3104",2020-03-13,"New Orleans","Louisiana",0,5,5,"Four men riding in a vehicle shot and wounded five people, including a 15-year-old boy, in a drive-by shooting, in the Algiers neighborhood.",2020,1,"Mar",13,"Mar 13","Fri",30.0687,-89.9288
"3105",2020-03-13,"Rockford","Illinois",0,4,4,"Three men and one woman were wounded after another man opened fire inside of an apartment. The man was later arrested by police.",2020,1,"Mar",13,"Mar 13","Fri",42.2596,-89.064
"3106",2020-03-10,"Chester","Pennsylvania",2,2,4,"Police responding to a shooting discovered two 15-year-old boys killed and a third juvenile injured. A fourth wounded juvenile involved in the shooting was later identified at a medical center.",2020,1,"Mar",10,"Mar 10","Tue",39.8456,-75.3718
"3107",2020-03-08,"Ceres","California",1,3,4,"Police responded to reports of a shooting and discovered three wounded individuals, one of whom later died. A fourth victim arrived at a hospital in a private vehicle.",2020,1,"Mar",8,"Mar 8","Sun",37.5952,-120.962
"3108",2020-03-08,"Milwaukee","Wisconsin",1,3,4,"An early morning argument escalated and resulted in one man killed and three injured outside a local business.",2020,1,"Mar",8,"Mar 8","Sun",43.0642,-87.9675
"3109",2020-03-08,"South Holland","Illinois",0,4,4,"Four men were wounded in a vehicle on Bishop Ford Freeway, after another vehicle's occupant fired on them.",2020,1,"Mar",8,"Mar 8","Sun",41.5977,-87.6022
"3110",2020-03-08,"Rosedale","Maryland",1,5,6,"A 13-year-old boy was killed, five others were wounded; a 14-year-old boy and girl, two 12-year-old boys and a 19-year-old man were wounded. The group was shot at in a parking lot after an altercation while attending a Triple Threat Elite Dance event.",2020,1,"Mar",8,"Mar 8","Sun",39.3266,-76.5084
"3111",2020-03-07,"Cleveland","Ohio",1,17,18,"Seventeen people were wounded and one killed after a shootout between multiple motorcycle clubs after a fight at one of the club's headquarters caused many to be thrown out.",2020,1,"Mar",7,"Mar 7","Sat",41.4764,-81.6805
"3112",2020-03-07,"Albuquerque","New Mexico",0,4,4,"Three adults and one child were injured by a shooter while leaving a house party. The shooter was later arrested.",2020,1,"Mar",7,"Mar 7","Sat",35.1054,-106.6465
"3113",2020-03-07,"Chicago","Illinois",0,7,7,"Six men and a woman were injured in a drive-by shooting after leaving a house party after a fight broke out in the Greater Grand Crossing neighborhood.",2020,1,"Mar",7,"Mar 7","Sat",41.8375,-87.6866
"3114",2020-03-06,"Washington, D.C.","Washington, D.C.",0,6,6,"Four males, one female and a five-year-old child were discovered by police wounded in a drive-by shooting.",2020,1,"Mar",6,"Mar 6","Fri",NA,NA
"3115",2020-03-04,"Tulare","California",1,5,6,"One was killed while five others were injured at a mass shooting during a celebration of life.",2020,1,"Mar",4,"Mar 4","Wed",36.1995,-119.34
"3116",2020-02-29,"Kansas City","Missouri",1,4,5,"Four people were injured and one person was fatally wounded at a shooting.",2020,1,"Feb",29,"Feb 29","Sat",39.1238,-94.5541
"3117",2020-02-29,"Brighton","Colorado",0,5,5,"Five people were wounded in a drive by shooting, before the perpetrators fled.",2020,1,"Feb",29,"Feb 29","Sat",39.9716,-104.7963
"3118",2020-02-26,"Milwaukee","Wisconsin",6,0,6,"Milwaukee brewery shooting: Five people were killed when a gunman opened fire at the local Molson Coors Beverage Company campus, where he had been employed, then committed suicide.",2020,1,"Feb",26,"Feb 26","Wed",43.0642,-87.9675
"3119",2020-02-25,"Chicago","Illinois",1,4,5,"In a shooting at a convenience store in the Avalon Park neighborhood four people were hurt and one person was killed. The four wounded victims were listed in serious-to-critical condition. It was reported  that three people, including two men and a woman, exited a vehicle and started firing inside the store. They fled in a white vehicle after the arrival of police.",2020,1,"Feb",25,"Feb 25","Tue",41.8375,-87.6866
"3120",2020-02-25,"Lafayette","Louisiana",0,6,6,"Six people were injured in a shooting at a business.",2020,1,"Feb",25,"Feb 25","Tue",30.2082,-92.0325
"3121",2020-02-23,"Houston","Texas",0,7,7,"Seven people were shot and wounded, not critically, at a flea market where a dance event with adults and children was taking place. A suspect was arrested and charged with assault.",2020,1,"Feb",23,"Feb 23","Sun",29.786,-95.3885
"3122",2020-02-23,"Clarkton","North Carolina",3,1,4,"Three people were killed and one person was injured in a shooting. A suspect turned himself in to local authorities and was charged with three counts of murder and one count of attempted murder.",2020,1,"Feb",23,"Feb 23","Sun",34.4891,-78.6559
"3123",2020-02-20,"Caldwell","Idaho",2,3,5,"Two people were fatally shot and three others, including a police officer, were wounded in a shooting at an apartment complex. The suspect was among the dead.",2020,1,"Feb",20,"Feb 20","Thu",43.6453,-116.6594
"3124",2020-02-20,"Greensboro","North Carolina",0,4,4,"Four men were sent to a hospital after police said there were wounded in a shooting in the street.",2020,1,"Feb",20,"Feb 20","Thu",36.0956,-79.8271
"3125",2020-02-20,"Orlando","Florida",4,0,4,"A man killed his wife and two children before killing himself.",2020,1,"Feb",20,"Feb 20","Thu",28.4773,-81.337
"3126",2020-02-19,"Philadelphia","Pennsylvania",0,4,4,"There was a shooting in the North Side of the city where four people were injured, two critically. A suspect was arrested.",2020,1,"Feb",19,"Feb 19","Wed",40.0077,-75.1339
"3127",2020-02-17,"Port Gibson","Mississippi",2,2,4,"Four students of Alcorn State University were involved in a shooting off campus; two were killed and two injured.",2020,1,"Feb",17,"Feb 17","Mon",31.9558,-90.9834
"3128",2020-02-16,"Pensacola","Florida",1,4,5,"One person was killed and four others injured, two seriously, in a drive-by shooting.",2020,1,"Feb",16,"Feb 16","Sun",30.4413,-87.1911
"3129",2020-02-16,"Midland","Texas",1,3,4,"A shooting occurred at a bar where one victim was killed and three others were wounded.",2020,1,"Feb",16,"Feb 16","Sun",32.0243,-102.1147
"3130",2020-02-16,"Hartford","Connecticut",1,4,5,"One person was killed and four others were wounded in a shooting at a nightclub.",2020,1,"Feb",16,"Feb 16","Sun",41.7661,-72.6834
"3131",2020-02-15,"New Orleans","Louisiana",0,4,4,"Four people, two men and two women, were wounded in a shooting blocks away from the city's Mardi Gras Parade route.",2020,1,"Feb",15,"Feb 15","Sat",30.0687,-89.9288
"3132",2020-02-15,"Memphis","Tennessee",0,7,7,"Seven people were wounded when an unknown shooter opened fire at a street race after an argument escalated.",2020,1,"Feb",15,"Feb 15","Sat",35.1087,-89.9663
"3133",2020-02-14,"Chicago","Illinois",0,6,6,"Three adults and three children were wounded in a shooting at a gathering in an apartment complex in the South Side of the city.",2020,1,"Feb",14,"Feb 14","Fri",41.8375,-87.6866
"3134",2020-02-10,"Dover","Delaware",1,4,5,"One person was fatally shot and four others were wounded in a shooting.",2020,1,"Feb",10,"Feb 10","Mon",39.161,-75.5202
